Catagory_Name,productName,productPrice,productSize,productType,productURL,imageUrl,prodId,skuId
Sunkissed,Sunkissed Natural Vibes Eyeshadow Palette,$7.99,10 oz ,Eyeshadow,https://www.walgreens.com/store/c/sunkissed-sunkissed-natural-vibes-eyeshadow-palette/ID=300402984-product,https://pics.drugstore.com/prodimg/624342/155.jpg,300402984,400624342
CoverGirl,Lash & Brow Serum Transparent 100,$10.99,0.44 fl oz ,Eyelash Enhancers,https://www.walgreens.com/store/c/covergirl-lashblast-lash-%26-brow-serum-transparent-100/ID=300401910-product,https://pics.drugstore.com/prodimg/623326/155.jpg,300401910,400623326
Neutrogena,"Healthy Lengths Lash-Lengthening Mascara, Black 02 Black",$9.99,0.21 oz ,Mascara,"https://www.walgreens.com/store/c/neutrogena-healthy-lengths-lash-lengthening-mascara,-black-02/ID=300389321-product",https://pics.drugstore.com/prodimg/469091/155.jpg,300389321,sku6156649
Eylure,Eyeliner,$11.99,0.14 fl oz ,False Eyelashes,https://www.walgreens.com/store/c/eylure-promagnetic-eyeliner/ID=300396823-product,https://pics.drugstore.com/prodimg/617903/155.jpg,300396823,400617903
Wet n Wild,Multistick Chocolate Cheat,$3.99,0.11 oz ,Eyeshadow,https://www.walgreens.com/store/c/wet-n-wild-color-icon-collection-multistick/ID=300398932-product?skuId=400620304,https://pics.drugstore.com/prodimg/620304/155.jpg,300398932,400620304
Maybelline,Eyeshadow Palette The 24K Nudes,$11.49,0.35 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-the-24k-nudes-eyeshadow-palette/ID=prod6344579-product,https://pics.drugstore.com/prodimg/592039/155.jpg,prod6344579,sku6284127
Ardell,Natural Lashes 110 Black,$3.49,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-natural-lashes-110/ID=prod6032356-product,https://pics.drugstore.com/prodimg/21720/155.jpg,prod6032356,sku6030905
L.A. Colors,Day To Night Eyeshadow Dawn,$1.99,0.28 oz ,Eyeshadow,https://www.walgreens.com/store/c/l.a.-colors-day-to-night-eyeshadow/ID=prod6348041-product?skuId=sku6286492,https://pics.drugstore.com/prodimg/592949/155.jpg,prod6348041,sku6286492
Physicians Formula,Killer Curves Mascara Black,$11.49,1 ea ,Mascara,https://www.walgreens.com/store/c/physicians-formula-killer-curves-mascara/ID=400391523-product,https://pics.drugstore.com/prodimg/605672/155.jpg,400391523,sku6314123
e.l.f.,Brow & Lash Mascara Clear,$3.00,0.08 fl oz ,Mascara,https://www.walgreens.com/store/c/e.l.f.-brow-%26-lash-mascara/ID=prod6265995-product,https://pics.drugstore.com/prodimg/546155/155.jpg,prod6265995,sku6225893
Ardell,Baby Wispies Lashes,$2.49,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/ardell-baby-wispies-lashes/ID=prod6345913-product,https://pics.drugstore.com/prodimg/599776/155.jpg,prod6345913,sku6285217
Soap & Glory,Archery Brow Pencil & Brush Blonde,$11.00,0 Oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/soap-%26-glory-archery-brow-pencil-%26-brush/ID=400394074-product?skuId=400615223,https://pics.drugstore.com/prodimg/615223/155.jpg,400394074,400615223
CoverGirl,TruNaked Eyeshadow Palette 820 Smoky,$9.99,0.23 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-trunaked-eyeshadow-palette/ID=300390197-product?skuId=sku6313171,https://pics.drugstore.com/prodimg/606990/155.jpg,300390197,sku6313171
CoverGirl,Professional Super Thick Lash Mascara Very Black 200,$5.39,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-professional-super-thick-lash-mascara/ID=300388634-product,https://pics.drugstore.com/prodimg/522587/155.jpg,300388634,sku6211475
NYX Professional Makeup,Epic Wear Liquid Liner Black,$10.00,1 ea ,Eyeliner,https://www.walgreens.com/store/c/nyx-professional-makeup-epic-wear-liquid-liner/ID=300399602-product?skuId=400621046,https://pics.drugstore.com/prodimg/621046/155.jpg,300399602,400621046
Maybelline,Master Precise Skinny Gel Eyeliner Pencil Defining Black,$7.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-master-precise-skinny-gel-eyeliner-pencil/ID=300388605-product?skuId=sku6255358,https://pics.drugstore.com/prodimg/569414/155.jpg,300388605,sku6255358
Rimmel,Mascara with Grow-Lash Complex Extreme Black 003,$7.99,0.23 fl oz ,False Eyelashes,https://www.walgreens.com/store/c/rimmel-lash-accelerator-mascara-with-grow-lash-complex/ID=400388940-product,https://pics.drugstore.com/prodimg/345381/155.jpg,400388940,sku6029245
Maybelline,Lasting Drama Waterproof Gel Pencil Sleek Onyx,$8.29,0.04 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-eye-studio-lasting-drama-waterproof-gel-pencil/ID=prod6397200-product?skuId=sku6238865,https://pics.drugstore.com/prodimg/558368/155.jpg,prod6397200,sku6238865
Almay,Top of the Line Eyeliner Pencil Black Amethyst,$7.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/almay-top-of-the-line-eyeliner-pencil/ID=prod6393757-product?skuId=sku6323897,https://pics.drugstore.com/prodimg/611651/155.jpg,prod6393757,sku6323897
Neutrogena,Extra Gentle Eye Makeup Remover Pads,$8.29,30 ea ,Makeup Remover,https://www.walgreens.com/store/c/neutrogena-extra-gentle-eye-makeup-remover-pads/ID=prod3178608-product,https://pics.drugstore.com/prodimg/164396/155.jpg,prod3178608,sku3177441
L'Oreal Paris,Extra Volume Collagen Washable Mascara Black,$10.49,0.34 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-extra-volume-collagen-washable-mascara/ID=300388433-product?skuId=sku5841955,https://pics.drugstore.com/prodimg/223054/155.jpg,300388433,sku5841955
CoverGirl,The Super Sizer Big Curl Waterproof Mascara Black 825,$5.99,0.4 fl oz ,Mascara,https://www.walgreens.com/store/c/covergirl-the-super-sizer-big-curl-waterproof-mascara/ID=prod6383767-product,https://pics.drugstore.com/prodimg/607448/155.jpg,prod6383767,sku6318615
NYX Professional Makeup,Ultimate Shadow Palette Mini Brights,$6.50,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-ultimate-shadow-palette-mini/ID=prod6406470-product,https://pics.drugstore.com/prodimg/611624/155.jpg,prod6406470,sku6324181
Maybelline,Up To 24HR Longwear Cream Eyeshadow Makeup Urbanite,$6.99,0.14 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-color-tattoo-up-to-24hr-longwear-cream-eyeshadow-makeup/ID=400393825-product,https://pics.drugstore.com/prodimg/614906/155.jpg,400393825,300614906
CoverGirl,Exhibitionist Mascara Black,$8.99,0.3 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-exhibitionist-mascara/ID=prod6393874-product?skuId=sku6324014,https://pics.drugstore.com/prodimg/612628/155.jpg,prod6393874,sku6324014
Revlon,PhotoReady Eye Art Lid+Line+Lash Midnight Glitz,$8.09,0.1 oz ,Makeup Sets,https://www.walgreens.com/store/c/revlon-photoready-eye-art-lid-line-lash/ID=prod6406194-product?skuId=sku6283990,https://pics.drugstore.com/prodimg/592259/155.jpg,prod6406194,sku6283990
Maybelline,Eraser Dark Circles Treatment Concealer Fair,$8.49,0.2 fl oz ,Concealers,https://www.walgreens.com/store/c/maybelline-instant-age-rewind-eraser-dark-circles-treatment-concealer/ID=300388629-product?skuId=sku6073827,https://pics.drugstore.com/prodimg/384746/155.jpg,300388629,sku6073827
CoverGirl,Volume + Length Waterproof Mascara Very Black 885,$7.99,0.44 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-lashblast-fusion-volume---length-waterproof-mascara/ID=300388384-product?skuId=sku6041978,https://pics.drugstore.com/prodimg/318539/155.jpg,300388384,sku6041978
Physicians Formula,Natural Origin Mascara Black,$10.49,1 ea ,Mascara,https://www.walgreens.com/store/c/physicians-formula-natural-origin-mascara/ID=300397971-product,https://pics.drugstore.com/prodimg/619060/155.jpg,300397971,400619060
CoverGirl,Eye Enhancers 3 Kit Eye Shadow Shimmering Sands,$5.39,0.17 oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-eye-enhancers-3-kit-eye-shadow/ID=prod1354592-product?skuId=sku1354586,https://pics.drugstore.com/prodimg/444268/155.jpg,prod1354592,sku1354586
Maybelline,Ultra Liner Waterproof Liquid Eyeliner Black,$7.79,0.25 fl oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-ultra-liner-waterproof-liquid-eyeliner/ID=300394870-product?skuId=sku6015644,https://pics.drugstore.com/prodimg/11003/155.jpg,300394870,sku6015644
Rimmel,Fibre Pencil Medium Brown,$4.49,0.05 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/rimmel-brow-this-way-fibre-pencil/ID=prod6371375-product?skuId=sku6311877,https://pics.drugstore.com/prodimg/606950/155.jpg,prod6371375,sku6311877
Maybelline,Eyeshadow Sterling Greige,$3.99,0.08 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-expertwear-eyeshadow/ID=prod6405373-product,https://pics.drugstore.com/prodimg/612576/155.jpg,prod6405373,sku6328522
Maybelline,The Rocket Waterproof Mascara Very Black,$8.99,0.3 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-the-rocket-waterproof-mascara/ID=300388732-product,https://pics.drugstore.com/prodimg/467305/155.jpg,300388732,sku6156716
NYX Professional Makeup,Slim Eye Pencil Baby Blue,$4.49,0.04 oz ,Eyeliner,https://www.walgreens.com/store/c/nyx-professional-makeup-slim-eye-pencil/ID=prod6406900-product?skuId=sku6285865,https://pics.drugstore.com/prodimg/591525/155.jpg,prod6406900,sku6285865
CoverGirl,Ink It! By Perfect Point Plus Waterproof Eyeliner Black Ink 230,$6.29,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/covergirl-ink-it!-by-perfect-point-plus-waterproof-eyeliner/ID=prod6406400-product?skuId=sku6175641,https://pics.drugstore.com/prodimg/484702/155.jpg,prod6406400,sku6175641
Maybelline,Lash Sensational Curvitude Washable Mascara Blackest Black,$9.99,0.33 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-lash-sensational-curvitude-washable-mascara/ID=prod6366664-product?skuId=sku6291162,https://pics.drugstore.com/prodimg/598045/155.jpg,prod6366664,sku6291162
LashPRO,"Advanced Eyelash Enhancing Formula for Longer, Thicker Lashes",$29.99,0.1 fl oz ,Eyelash Enhancers,"https://www.walgreens.com/store/c/lashpro-advanced-eyelash-enhancing-formula-for-longer,-thicker-lashes/ID=prod6161882-product",https://pics.drugstore.com/prodimg/406868/155.jpg,prod6161882,sku6144580
Maybelline,The Colossal Waterproof Volumizing Mascara Glam Black,$8.99,0.27 fl oz ,Mascara,https://www.walgreens.com/store/c/maybelline-volum'-express-the-colossal-waterproof-volumizing-mascara/ID=300388796-product?skuId=sku6003239,https://pics.drugstore.com/prodimg/222595/155.jpg,300388796,sku6003239
Maybelline,The Matte Bar Eyeshadow Palette Makeup 300,$11.49,0.34 oz ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-the-matte-bar-eyeshadow-palette-makeup/ID=prod6395873-product,https://pics.drugstore.com/prodimg/610965/155.jpg,prod6395873,sku6325225
Neutrogena,Mascara 02 Black,$9.99,0.21 oz ,Mascara,https://www.walgreens.com/store/c/neutrogena-healthy-volume-mascara/ID=prod6406173-product,https://pics.drugstore.com/prodimg/183325/155.jpg,prod6406173,sku3865640
Maybelline,Lengthening Washable Mascara Very Black,$9.99,1 ea ,Mascara,https://www.walgreens.com/store/c/maybelline-define-a-lash-lengthening-washable-mascara/ID=prod3178603-product,https://pics.drugstore.com/prodimg/167031/155.jpg,prod3178603,sku3177437
EcoTools,Daily Defined Eye Kit,$8.99,1 ea ,Makeup Brushes,https://www.walgreens.com/store/c/ecotools-daily-defined-eye-kit/ID=prod6371656-product,https://pics.drugstore.com/prodimg/607751/155.jpg,prod6371656,sku6312158
L'Oreal Paris,Original Washable Bold Eye Mascara Deep Green,$8.99,0.27 fl oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-original-washable-bold-eye-mascara/ID=300397114-product?skuId=400618189,https://pics.drugstore.com/prodimg/618189/155.jpg,300397114,400618189
L'Oreal Paris,Bambi Eye Waterproof Mascara Blackest Black,$10.99,0.21 fl. oz. ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-bambi-eye-waterproof-mascara/ID=300416935-product,https://pics.drugstore.com/prodimg/618285/155.jpg,300416935,400618285
NYX Professional Makeup,HD High Definition Eyeshadow Base,$6.99,0.28 oz ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-hd-high-definition-eyeshadow-base/ID=prod6172656-product,https://pics.drugstore.com/prodimg/466014/155.jpg,prod6172656,sku6287794
e.l.f.,Mechanical Eyelash Curler,$3.00,1 ea ,Eyelash Curlers,https://www.walgreens.com/store/c/e.l.f.-professional-mechanical-eyelash-curler/ID=prod6147941-product,https://pics.drugstore.com/prodimg/156866/155.jpg,prod6147941,sku6225892
Rimmel,Magnif'eyes Eye Palette London Nudes Calling,$8.99,0.5 oz ,Eyeshadow,https://www.walgreens.com/store/c/rimmel-magnif'eyes-eye-palette/ID=prod6356454-product,https://pics.drugstore.com/prodimg/590733/155.jpg,prod6356454,sku6284104
e.l.f.,Studio Volume Plumping Mascara Black,$4.00,0.23 oz ,Mascara,https://www.walgreens.com/store/c/e.l.f.-professional-studio-volume-plumping-mascara/ID=prod6200831-product,https://pics.drugstore.com/prodimg/493793/155.jpg,prod6200831,sku6176921
Maybelline,Sharpenable Gel Pencil Longwear Eyeliner Makeup Smooth Walnut,$7.99,0.04 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-tattoostudio-sharpenable-gel-pencil-longwear-eyeliner-makeup/ID=300398567-product,https://pics.drugstore.com/prodimg/619801/155.jpg,300398567,400619801
CoverGirl,Clump Crusher Mascara Very Black 800,$7.69,0.44 oz ,Mascara,https://www.walgreens.com/store/c/covergirl-lashblast-clump-crusher-mascara/ID=300388442-product?skuId=sku6144990,https://pics.drugstore.com/prodimg/452092/155.jpg,300388442,sku6144990
Maybelline,Eyeliner Ebony Black,$6.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-define-a-line-eyeliner/ID=300388618-product?skuId=sku6015652,https://pics.drugstore.com/prodimg/192387/155.jpg,300388618,sku6015652
L'Oreal Paris,"Pro-Last Waterproof, Up To 24 Hours Pencil Eyeliner Burgundy",$8.99,0.04 oz ,Eyeliner,"https://www.walgreens.com/store/c/l'oreal-paris-infallible-pro-last-waterproof,-up-to-24-hours-pencil-eyeliner/ID=300391893-product?skuId=sku6328481",https://pics.drugstore.com/prodimg/612591/155.jpg,300391893,sku6328481
Revlon,PhotoReady Primer + Shadow + Sparkle Romanticism,$9.79,0.1 oz ,Eyeshadow Primer,https://www.walgreens.com/store/c/revlon-photoready-primer---shadow---sparkle/ID=prod6406169-product,https://pics.drugstore.com/prodimg/579920/155.jpg,prod6406169,sku6276722
Rimmel,ScandalEyes Retroglam Mascara Black,$5.49,0.41 fl oz ,Mascara,https://www.walgreens.com/store/c/rimmel-scandaleyes-retroglam-mascara/ID=prod6228549-product,https://pics.drugstore.com/prodimg/508814/155.jpg,prod6228549,sku6197599
Physicians Formula,Waterproof Ultra-Fine Liquid Eyeliner,$10.95,1 ea ,Eyeliner,https://www.walgreens.com/store/c/physicians-formula-waterproof-ultra-fine-liquid-eyeliner/ID=300395198-product,https://pics.drugstore.com/prodimg/616260/155.jpg,300395198,400616260
Maybelline,Master Precise All Day Liquid Eyeliner Makeup Matte Black,$8.99,0.03 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-eye-studio-master-precise-all-day-liquid-eyeliner-makeup/ID=300401920-product,https://pics.drugstore.com/prodimg/623436/155.jpg,300401920,400623436
CoverGirl,Liquid Glitter Shadow Flashing Lights,$9.99,0.13 fl oz ,Eyeshadow,https://www.walgreens.com/store/c/covergirl-exhibitionist-liquid-glitter-shadow/ID=300394435-product?skuId=400615552,https://pics.drugstore.com/prodimg/615552/155.jpg,300394435,400615552
Maybelline,Matte Eyeliner 860 Jet Black,$5.99,0.01 OZ ,Eyeliner,https://www.walgreens.com/store/c/maybelline-lasting-drama-by-eye-studio-matte-eyeliner/ID=prod6406431-product,https://pics.drugstore.com/prodimg/605976/155.jpg,prod6406431,sku6317093
L'Oreal Paris,X Fiber Waterproof Mascara Blackest Black 215,$11.99,0.44 oz ,Mascara,https://www.walgreens.com/store/c/l'oreal-paris-voluminous-x-fiber-waterproof-mascara/ID=prod6370842-product,https://pics.drugstore.com/prodimg/603527/155.jpg,prod6370842,sku6311580
Black Radiance,Fine Line Liquid Eyeliner Fine Black,$2.99,0.12 fl oz ,Eyeliner,https://www.walgreens.com/store/c/black-radiance-fine-line-liquid-eyeliner/ID=prod2070838-product,https://pics.drugstore.com/prodimg/361941/155.jpg,prod2070838,sku1544830
Maybelline,Liquid Ink Eyeliner Ink Black,$9.99,0.08 oz ,Eyeliner,https://www.walgreens.com/store/c/maybelline-tattoostudio-liquid-ink-eyeliner/ID=400393840-product,https://pics.drugstore.com/prodimg/614976/155.jpg,400393840,300614976
Wet n Wild,Color Icon Glitter Singles Spiked,$1.19,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/wet-n-wild-color-icon-glitter-singles/ID=prod6372219-product,https://pics.drugstore.com/prodimg/605743/155.jpg,prod6372219,sku6312441
L'Oreal Paris,Frame and Set Blonde,$12.99,0.08 oz ,Eyebrow Makeup,https://www.walgreens.com/store/c/l'oreal-paris-brow-stylist-frame-and-set/ID=prod6406503-product?skuId=sku6284153,https://pics.drugstore.com/prodimg/592011/155.jpg,prod6406503,sku6284153
L'Oreal Paris,Brush Tip Liquid Eyeliner Carbon Black 790,$9.99,0.23 fl oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-lineur-intense-brush-tip-liquid-eyeliner/ID=prod6381603-product,https://pics.drugstore.com/prodimg/223061/155.jpg,prod6381603,sku6002656
Wet n Wild,Liquid Eyeliner Cosmic Black,$3.99,0.12 fl oz ,Eyeliner,https://www.walgreens.com/store/c/wet-n-wild-megaliner-liquid-eyeliner/ID=300401207-product?skuId=sku6325495,https://pics.drugstore.com/prodimg/611146/155.jpg,300401207,sku6325495
Maybelline,Total Temptation Waterproof Mascara Very Black,$10.49,0.3 oz ,Mascara,https://www.walgreens.com/store/c/maybelline-total-temptation-waterproof-mascara/ID=300388781-product?skuId=sku6311689,https://pics.drugstore.com/prodimg/604022/155.jpg,300388781,sku6311689
Milani,Highly Rated Mascara Black,$9.99,1 ea ,Mascara,https://www.walgreens.com/store/c/milani-highly-rated-mascara/ID=prod6395830-product,https://pics.drugstore.com/prodimg/611074/155.jpg,prod6395830,sku6325182
Eylure,Vegas Nay Lashes Grand Glamour,$7.99,1 ea ,False Eyelashes,https://www.walgreens.com/store/c/eylure-vegas-nay-lashes-grand-glamour/ID=prod6326769-product,https://pics.drugstore.com/prodimg/574588/155.jpg,prod6326769,sku6274514
L'Oreal Paris,Never Fail Eyeliner Navy,$9.99,0.01 oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-paris-infallible-never-fail-eyeliner/ID=300391884-product?skuId=sku6093219,https://pics.drugstore.com/prodimg/389250/155.jpg,300391884,sku6093219
L'Oreal Paris,Brush Tip Liquid Eyeliner Black 710,$9.99,0.24 fl oz ,Eyeliner,https://www.walgreens.com/store/c/l'oreal-lineur-intense-brush-tip-liquid-eyeliner/ID=300388398-product,https://pics.drugstore.com/prodimg/35967/155.jpg,300388398,sku312969
NYX Professional Makeup,Love You So Mochi Eyeshadow Palette Electric Pastels,$17.99,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/nyx-professional-makeup-love-you-so-mochi-eyeshadow-palette/ID=prod6386555-product,https://pics.drugstore.com/prodimg/611586/155.jpg,prod6386555,sku6319767
e.l.f.,Rose Gold Eyeshadow Palette Sunset,$10.00,0.42 oz ,Eyeshadow,https://www.walgreens.com/store/c/e.l.f.-rose-gold-eyeshadow-palette/ID=prod6394248-product,https://pics.drugstore.com/prodimg/612613/155.jpg,prod6394248,sku6324388
Almay,Pen Eyeliner Black,$8.49,0.07 oz ,Eyeliner,https://www.walgreens.com/store/c/almay-pen-eyeliner/ID=prod6344633-product?skuId=sku6284181,https://pics.drugstore.com/prodimg/592077/155.jpg,prod6344633,sku6284181
Maybelline,Total Temptation Eyeshadow + Highlight Palette,$11.99,1 ea ,Eyeshadow,https://www.walgreens.com/store/c/maybelline-total-temptation-eyeshadow---highlight-palette/ID=prod6370996-product,https://pics.drugstore.com/prodimg/603661/155.jpg,prod6370996,sku6311734
